id,disposition,mission
9100874,PC,TESS
452049244,PC,TESS
452006073,PC,TESS
451084885,PC,TESS
448744179,PC,TESS
447976172,PC,TESS
447891218,PC,TESS
447593267,PC,TESS
443341002,PC,TESS
443042089,PC,TESS
441444262,PC,TESS
281710229,APC,TESS
439926641,PC,TESS
432467894,PC,TESS
428699140,PC,TESS
405620289,PC,TESS
397423462,PC,TESS
376740324,FP,TESS
374158843,PC,TESS
364427226,PC,TESS
362607799,PC,TESS
347715478,PC,TESS
228507250,PC,TESS
309913305,PC,TESS
306255021,PC,TESS
274911536,PC,TESS
272885406,PC,TESS
272645619,PC,TESS
270075071,PC,TESS
229465678,PC,TESS
163262555,PC,TESS
163260812,PC,TESS
163030461,PC,TESS
175477257,PC,TESS
162620529,PC,TESS
157213708,PC,TESS
147092818,PC,TESS
133129971,PC,TESS
132963419,PC,TESS
124454726,PC,TESS
124453339,PC,TESS
124174267,PC,TESS
124146529,PC,TESS
120723776,FP,TESS
434105231,APC,TESS
104022675,PC,TESS
103832313,PC,TESS
98662211,PC,TESS
94346376,PC,TESS
94011343,PC,TESS
93093765,PC,TESS
80778619,PC,TESS
73082014,PC,TESS
58461209,PC,TESS
57793060,PC,TESS
180145006,APC,TESS
22384839,PC,TESS
14715294,PC,TESS
61117473,PC,TESS
60768923,APC,TESS
454918388,PC,TESS
160023,PC,TESS
454876465,PC,TESS
17361,APC,TESS
453677947,PC,TESS
4711,PC,TESS
9102327,FP,TESS
453396346,PC,TESS
2876,PC,TESS
448923766,PC,TESS
448775221,PC,TESS
448688668,PC,TESS
448098793,PC,TESS
418471796,PC,TESS
395514100,PC,TESS
270347814,PC,TESS
48661942,PC,TESS
316769613,PC,TESS
394900138,PC,TESS
394443982,PC,TESS
387791274,PC,TESS
384244834,PC,TESS
361176558,PC,TESS
360816296,PC,TESS
360816293,FP,TESS
359572563,PC,TESS
323980895,PC,TESS
296670796,PC,TESS
66356824,FP,TESS
195256633,PC,TESS
36607746,PC,TESS
467484304,PC,TESS
466318137,PC,TESS
465176038,PC,TESS
457272901,APC,TESS
457110913,PC,TESS
456962262,PC,TESS
451254008,PC,TESS
449549170,PC,TESS
8988289,APC,TESS
440872576,PC,TESS
438777551,PC,TESS
433546897,PC,TESS
425316308,PC,TESS
419946164,FP,TESS
419858461,PC,TESS
412371819,PC,TESS
411796826,PC,TESS
410554986,PC,TESS
403911354,PC,TESS
402319411,PC,TESS
400712525,PC,TESS
399058051,PC,TESS
398502253,PC,TESS
398466662,PC,TESS
392112968,PC,TESS
391510223,PC,TESS
389999924,PC,TESS
383410746,PC,TESS
381996371,PC,TESS
378227267,PC,TESS
206352378,PC,TESS
372960748,PC,TESS
372596796,FP,TESS
372448111,PC,TESS
370385007,PC,TESS
366248595,PC,TESS
363661031,PC,TESS
363632843,PC,TESS
245027119,PC,TESS
363202582,PC,TESS
361998994,PC,TESS
389753172,APC,TESS
344745774,PC,TESS
342375120,PC,TESS
336613507,PC,TESS
334757798,PC,TESS
333511802,PC,TESS
332880327,PC,TESS
331297805,PC,TESS
331160996,PC,TESS
121625070,PC,TESS
330885564,PC,TESS
188593930,FP,TESS
330014070,PC,TESS
329921262,PC,TESS
329691586,PC,TESS
329609449,PC,TESS
326662822,PC,TESS
322862882,PC,TESS
321802774,PC,TESS
320994166,PC,TESS
319949055,PC,TESS
319806044,PC,TESS
175476629,FP,TESS
318668441,PC,TESS
323002911,PC,TESS
316236118,PC,TESS
314013231,PC,TESS
312508092,PC,TESS
307888842,PC,TESS
306547699,PC,TESS
309436531,FP,TESS
305739565,PC,TESS
305492348,PC,TESS
198077394,PC,TESS
304950588,PC,TESS
303883880,PC,TESS
303686889,PC,TESS
297668572,PC,TESS
297457992,PC,TESS
401952328,PC,TESS
295233473,PC,TESS
294385899,PC,TESS
294365631,PC,TESS
290263093,PC,TESS
251852984,PC,TESS
289445553,PC,TESS
280857321,PC,TESS
269439355,PC,TESS
265633507,PC,TESS
260776145,PC,TESS
243641947,PC,TESS
242460075,FP,TESS
242389810,PC,TESS
241752370,PC,TESS
241569046,PC,TESS
156002449,PC,TESS
241514551,PC,TESS
241326434,PC,TESS
209923610,PC,TESS
209707800,PC,TESS
208091447,PC,TESS
203476998,PC,TESS
179715231,PC,TESS
167597352,PC,TESS
165667705,PC,TESS
159262969,PC,TESS
66413476,PC,TESS
125424836,PC,TESS
121194926,PC,TESS
112037211,PC,TESS
112037203,FP,TESS
107506563,PC,TESS
83395136,PC,TESS
322901324,PC,TESS
76505260,FP,TESS
369789627,PC,TESS
68523365,PC,TESS
144336525,APC,TESS
370138999,PC,TESS
358070912,PC,TESS
280096473,PC,TESS
469821652,PC,TESS
468055102,PC,TESS
466167563,PC,TESS
451566438,PC,TESS
410372968,PC,TESS
410358456,PC,TESS
410314178,PC,TESS
206669860,PC,TESS
407922734,PC,TESS
406236094,PC,TESS
388280249,PC,TESS
372443687,PC,TESS
360822008,PC,TESS
325275736,PC,TESS
320327056,PC,TESS
319568619,PC,TESS
304130406,PC,TESS
179987678,PC,TESS
139357541,PC,TESS
290302491,PC,TESS
254142310,PC,TESS
219924802,APC,TESS
201660996,PC,TESS
166220082,PC,TESS
114181798,PC,TESS
113648563,PC,TESS
113117112,PC,TESS
79920467,PC,TESS
31786438,PC,TESS
169765334,PC,TESS
31697707,FP,TESS
464593883,PC,TESS
464481762,PC,TESS
464445045,PC,TESS
464280516,PC,TESS
456574511,PC,TESS
456560485,PC,TESS
451538240,PC,TESS
407772585,PC,TESS
390723664,PC,TESS
27966179,PC,TESS
384299730,PC,TESS
384016413,PC,TESS
383299778,PC,TESS
381982417,PC,TESS
381789320,PC,TESS
380775661,PC,TESS
369861731,FP,TESS
369861728,PC,TESS
365554300,APC,TESS
365021641,PC,TESS
262531275,PC,TESS
364072092,PC,TESS
337274055,PC,TESS
332314607,PC,TESS
327210623,FP,TESS
315398848,PC,TESS
312030014,PC,TESS
311565540,PC,TESS
311292015,PC,TESS
310854881,PC,TESS
310267134,FP,TESS
139285832,PC,TESS
307320565,PC,TESS
306648160,PC,TESS
306357884,PC,TESS
305512837,FP,TESS
304695574,PC,TESS
303617735,PC,TESS
301455423,PC,TESS
292477426,PC,TESS
276647494,PC,TESS
256158543,PC,TESS
224245334,PC,TESS
255768108,PC,TESS
194795551,PC,TESS
194179013,FP,TESS
193782529,PC,TESS
160930264,PC,TESS
120033290,PC,TESS
119950057,PC,TESS
119089245,PC,TESS
86419190,PC,TESS
86021841,PC,TESS
233964642,APC,TESS
76761591,APC,TESS
75919790,PC,TESS
75076261,PC,TESS
58046864,PC,TESS
57093805,PC,TESS
21997420,PC,TESS
6404965,PC,TESS
131581531,FP,TESS
131347421,PC,TESS
50909831,APC,TESS
41865539,FP,TESS
4959676,PC,TESS
941340744,PC,TESS
33840683,PC,TESS
391903064,PC,TESS
391903064,PC,TESS
260367888,PC,TESS
382045742,PC,TESS
229138584,PC,TESS
412259468,FP,TESS
146244533,FP,TESS
360714300,PC,TESS
55452495,FP,TESS
342343963,APC,TESS
440324561,APC,TESS
464300749,CP,TESS
385858569,PC,TESS
280655495,PC,TESS
34297761,PC,TESS
220547837,PC,TESS
131730580,PC,TESS
131419624,PC,TESS
190981760,FP,TESS
155986102,FP,TESS
131250246,PC,TESS
186470510,PC,TESS
131036011,FP,TESS
186459119,PC,TESS
131025778,PC,TESS
185482513,FP,TESS
130797885,PC,TESS
184670625,FP,TESS
133655284,PC,TESS
130191319,PC,TESS
116156517,KP,TESS
176148945,APC,TESS
129881395,PC,TESS
13737885,PC,TESS
175317833,PC,TESS
118603213,PC,TESS
175079720,FP,TESS
174426662,PC,TESS
118072143,PC,TESS
173860688,FP,TESS
419419534,PC,TESS
69838258,FP,TESS
96055535,APC,TESS
173824688,PC,TESS
80174172,FP,TESS
173260345,PC,TESS
59536337,PC,TESS
170405772,PC,TESS
56630436,PC,TESS
154616309,PC,TESS
46999289,PC,TESS
153197346,FP,TESS
80439101,PC,TESS
437215469,PC,TESS
26051436,PC,TESS
152685831,FP,TESS
133107143,PC,TESS
18795429,PC,TESS
152326573,PC,TESS
410159011,PC,TESS
152005053,PC,TESS
7904580,PC,TESS
405485201,PC,TESS
33911302,PC,TESS
238012337,PC,TESS
150424946,PC,TESS
396794358,PC,TESS
149745822,PC,TESS
131348451,PC,TESS
386456916,PC,TESS
145910571,PC,TESS
332710679,PC,TESS
437144507,PC,TESS
145904365,PC,TESS
415969574,FP,TESS
293978434,FP,TESS
145023816,PC,TESS
286099128,KP,TESS
144970275,FP,TESS
283702603,FP,TESS
144682439,PC,TESS
277833423,PC,TESS
144467913,PC,TESS
271486001,PC,TESS
134551640,PC,TESS
66497310,PC,TESS
118329434,APC,TESS
270649648,PC,TESS
133849258,PC,TESS
270471065,PC,TESS
270457662,PC,TESS
238162973,FP,TESS
132320310,FP,TESS
132313173,PC,TESS
455272393,PC,TESS
394338713,PC,TESS
13023378,PC,TESS
208030798,FP,TESS
393196631,PC,TESS
207981861,PC,TESS
392995938,PC,TESS
161299119,PC,TESS
364431259,PC,TESS
149022647,PC,TESS
363749415,PC,TESS
143934343,PC,TESS
363083571,PC,TESS
308208458,PC,TESS
126125073,PC,TESS
361710792,PC,TESS
360475034,PC,TESS
360473750,PC,TESS
359426909,PC,TESS
358938714,PC,TESS
357661805,PC,TESS
357312511,PC,TESS
340228388,PC,TESS
335860261,PC,TESS
118327533,PC,TESS
39858507,PC,TESS
334080358,PC,TESS
324116813,PC,TESS
292889298,PC,TESS
290504044,PC,TESS
454361389,PC,TESS
284254253,FP,TESS
453289469,FP,TESS
282091493,FP,TESS
447192619,PC,TESS
224271611,PC,TESS
277538491,PC,TESS
407166076,PC,TESS
275562670,FP,TESS
406861922,PC,TESS
274367763,PC,TESS
403507814,PC,TESS
272983172,PC,TESS
402391147,PC,TESS
255909950,PC,TESS
402219289,PC,TESS
70785910,PC,TESS
254909777,PC,TESS
396316939,PC,TESS
254629854,FP,TESS
395926728,PC,TESS
221882319,PC,TESS
394672497,PC,TESS
221861843,PC,TESS
301160638,APC,TESS
394570569,PC,TESS
221785300,PC,TESS
382474101,FP,TESS
394492339,PC,TESS
208719443,PC,TESS
81077799,PC,TESS
203377303,PC,TESS
165827520,PC,TESS
272167060,PC,TESS
448358913,PC,TESS
21113347,KP,TESS
310294189,PC,TESS
446370039,PC,TESS
199731190,APC,TESS
443666343,PC,TESS
98957720,APC,TESS
452281203,PC,TESS
459850897,PC,TESS
117689799,APC,TESS
390988385,PC,TESS
102159710,PC,TESS
86451883,FP,TESS
278968371,FP,TESS
244912396,PC,TESS
228381868,KP,TESS
57753734,PC,TESS
416368336,PC,TESS
40779013,FP,TESS
244487927,PC,TESS
1870990135,PC,TESS
198725468,PC,TESS
30254887,PC,TESS
123007594,PC,TESS
1712954983,PC,TESS
417129824,PC,TESS
47423120,APC,TESS
120101789,PC,TESS
429036977,PC,TESS
106224627,PC,TESS
417047499,PC,TESS
106224626,FP,TESS
373576942,FP,TESS
89876424,FP,TESS
355748785,PC,TESS
67247610,PC,TESS
326203952,PC,TESS
100099031,PC,TESS
64214215,APC,TESS
316038054,APC,TESS
42484503,PC,TESS
313408643,PC,TESS
27916356,KP,TESS
304514922,PC,TESS
27844066,FP,TESS
294599100,FP,TESS
27459498,PC,TESS
294594423,PC,TESS
100097716,APC,TESS
17865622,PC,TESS
291147951,PC,TESS
16187321,APC,TESS
275887811,PC,TESS
15460993,PC,TESS
274641986,PC,TESS
13424053,PC,TESS
274075364,PC,TESS
271167979,FP,TESS
269269740,PC,TESS
183593642,PC,TESS
248058363,PC,TESS
247283596,PC,TESS
247283054,PC,TESS
239628993,PC,TESS
239585909,PC,TESS
233415701,PC,TESS
230840853,PC,TESS
271042173,FP,TESS
195750008,PC,TESS
184468386,PC,TESS
369336146,PC,TESS
184295571,PC,TESS
172754786,FP,TESS
193708920,FP,TESS
169461816,KP,TESS
193482096,PC,TESS
1965256662,FP,TESS
169187982,FP,TESS
452658846,PC,TESS
160390955,PC,TESS
436314778,PC,TESS
220016044,PC,TESS
136122328,PC,TESS
2010186093,PC,TESS
1976308113,FP,TESS
407905370,PC,TESS
407694390,PC,TESS
407658979,PC,TESS
405897415,PC,TESS
396133015,PC,TESS
358186451,PC,TESS
316606244,FP,TESS
321982642,PC,TESS
305478010,FP,TESS
295413003,FP,TESS
290308758,PC,TESS
289895191,PC,TESS
289100911,PC,TESS
287591638,PC,TESS
286080865,PC,TESS
267373896,PC,TESS
265242905,PC,TESS
260761464,PC,TESS
80432617,PC,TESS
236638487,APC,TESS
190479710,PC,TESS
162387333,PC,TESS
162289289,PC,TESS
162179096,PC,TESS
440113053,KP,TESS
352690548,PC,TESS
267650535,KP,TESS
352469839,PC,TESS
194461202,PC,TESS
13023738,FP,TESS
343726435,PC,TESS
191202679,PC,TESS
331146317,PC,TESS
13961554,PC,TESS
330135981,PC,TESS
329373799,PC,TESS
315907220,PC,TESS
277505161,PC,TESS
267867517,FP,TESS
267861788,PC,TESS
144276942,APC,TESS
267484653,APC,TESS
252549844,PC,TESS
233948455,KP,TESS
233795794,PC,TESS
233831759,FA,TESS
173711153,PC,TESS
173298412,PC,TESS
173176491,PC,TESS
65981892,PC,TESS
64938667,PC,TESS
305048116,PC,TESS
620780629,PC,TESS
435861696,PC,TESS
432761635,PC,TESS
422881018,PC,TESS
414922696,PC,TESS
1980725947,PC,TESS
398912927,FP,TESS
1979500576,FP,TESS
238624131,PC,TESS
455784423,PC,TESS
262530780,APC,TESS
189380158,KP,TESS
429414530,FP,TESS
186292194,PC,TESS
429218084,PC,TESS
80478272,PC,TESS
428003305,PC,TESS
61205803,KP,TESS
370981403,PC,TESS
47094691,PC,TESS
365447203,PC,TESS
47425697,PC,TESS
200917197,PC,TESS
192878624,PC,TESS
186614891,PC,TESS
453230066,FP,TESS
445496795,PC,TESS
184733148,PC,TESS
445407434,PC,TESS
149855074,PC,TESS
433144048,PC,TESS
139559780,PC,TESS
118586896,APC,TESS
139507260,PC,TESS
415976665,PC,TESS
116848450,PC,TESS
410552165,PC,TESS
396556650,PC,TESS
94609570,APC,TESS
77258279,PC,TESS
381544766,PC,TESS
71854732,PC,TESS
374778982,PC,TESS
251878904,PC,TESS
67517533,PC,TESS
370123525,PC,TESS
65446983,PC,TESS
354151219,PC,TESS
348437470,PC,TESS
65440953,PC,TESS
346626688,KP,TESS
63717709,PC,TESS
467580267,PC,TESS
63470437,PC,TESS
9033144,FP,TESS
331854794,PC,TESS
312345863,PC,TESS
50943163,FP,TESS
452964680,PC,TESS
308613965,PC,TESS
34646336,PC,TESS
302470965,PC,TESS
458876004,APC,TESS
34551972,PC,TESS
285354178,PC,TESS
77031413,FP,TESS
311703724,APC,TESS
285272237,KP,TESS
28961316,PC,TESS
264912889,PC,TESS
28873762,FP,TESS
252118701,PC,TESS
13533330,PC,TESS
250803548,PC,TESS
245509452,PC,TESS
241135327,PC,TESS
175482273,PC,TESS
240989628,PC,TESS
240959810,PC,TESS
240864953,PC,TESS
240823272,PC,TESS
470822809,PC,TESS
203096531,PC,TESS
202872757,PC,TESS
470783598,APC,TESS
266425782,PC,TESS
266401846,PC,TESS
251855940,PC,TESS
417676091,PC,TESS
266213232,PC,TESS
385400633,PC,TESS
260962960,PC,TESS
367616146,PC,TESS
259506033,KP,TESS
252430813,PC,TESS
366311757,PC,TESS
251652214,PC,TESS
356322454,PC,TESS
156016136,PC,TESS
174826170,PC,TESS
355008856,PC,TESS
354442783,PC,TESS
171160885,PC,TESS
155867025,PC,TESS
354293303,PC,TESS
155351556,PC,TESS
348099535,PC,TESS
417942201,PC,TESS
150074121,PC,TESS
441075486,APC,TESS
347051112,PC,TESS
143687316,PC,TESS
346015394,PC,TESS
3027681,PC,TESS
143642240,PC,TESS
339250695,PC,TESS
122695048,PC,TESS
339207847,PC,TESS
116257066,FP,TESS
322160664,PC,TESS
9032368,FP,TESS
417844678,PC,TESS
115457180,APC,TESS
321894059,PC,TESS
321436679,PC,TESS
105135774,PC,TESS
317252733,PC,TESS
98620619,PC,TESS
96074951,PC,TESS
312689217,PC,TESS
311441461,PC,TESS
183675732,PC,TESS
87597187,FA,TESS
701926762,PC,TESS
286696848,FP,TESS
87091417,PC,TESS
86075481,PC,TESS
666567477,PC,TESS
284747017,FP,TESS
647636934,PC,TESS
82622707,PC,TESS
284174392,PC,TESS
280097543,PC,TESS
468777766,PC,TESS
284173938,PC,TESS
81597356,PC,TESS
467783290,FP,TESS
81593515,PC,TESS
281196902,PC,TESS
67300566,APC,TESS
445751830,CP,TESS
280254984,PC,TESS
27244707,FP,TESS
144301273,PC,TESS
440186528,APC,TESS
275703182,PC,TESS
9833284,PC,TESS
432114158,PC,TESS
275702126,PC,TESS
432078760,PC,TESS
9830791,PC,TESS
274545328,PC,TESS
268172361,PC,TESS
428251130,PC,TESS
139285736,FP,TESS
8621049,PC,TESS
3364732,PC,TESS
426319499,PC,TESS
266772500,PC,TESS
704012376,PC,TESS
68850908,PC,TESS
68388114,PC,TESS
802227190,PC,TESS
53307409,PC,TESS
742648307,PC,TESS
20892672,FP,TESS
468832904,PC,TESS
470974162,FP,TESS
396813816,APC,TESS
459755750,PC,TESS
339503267,PC,TESS
458419328,PC,TESS
321250206,PC,TESS
457104362,PC,TESS
312811620,PC,TESS
453410966,PC,TESS
220396259,FP,TESS
29117085,FP,TESS
400432230,PC,TESS
453348525,PC,TESS
29105766,PC,TESS
416539317,PC,TESS
253030300,PC,TESS
393251073,FP,TESS
252912175,PC,TESS
22683951,PC,TESS
373614579,PC,TESS
100014359,PC,TESS
21291176,PC,TESS
373612558,PC,TESS
190250689,PC,TESS
353498819,PC,TESS
312991501,PC,TESS
189852832,PC,TESS
16076354,APC,TESS
289661991,PC,TESS
138497780,PC,TESS
252876117,PC,TESS
207084429,FP,TESS
239136269,PC,TESS
138475192,PC,TESS
239134248,PC,TESS
4605846,PC,TESS
155873992,PC,TESS
149995163,PC,TESS
102848207,PC,TESS
99572130,PC,TESS
99097200,PC,TESS
95660472,PC,TESS
229091748,FP,TESS
95234976,PC,TESS
88485645,PC,TESS
88385463,PC,TESS
81212289,APC,TESS
71134735,FA,TESS
39077574,FP,TESS
9346507,PC,TESS
8677530,FA,TESS
841226526,PC,TESS
801354155,PC,TESS
167418898,FP,TESS
445807396,PC,TESS
393853275,PC,TESS
356736743,PC,TESS
356539624,APC,TESS
355953198,PC,TESS
330795142,PC,TESS
900240532,PC,TESS
308073360,PC,TESS
307915084,APC,TESS
298074043,PC,TESS
155995204,FP,TESS
287231664,PC,TESS
252474634,PC,TESS
165985431,PC,TESS
841226527,FP,TESS
165885558,APC,TESS
156816238,FP,TESS
149918151,KP,TESS
149917086,PC,TESS
147994863,PC,TESS
147890655,PC,TESS
300810086,FP,TESS
143008050,PC,TESS
142739544,PC,TESS
142635225,PC,TESS
142618165,PC,TESS
142562395,PC,TESS
126325149,PC,TESS
125552076,PC,TESS
105379013,PC,TESS
86273567,PC,TESS
1122079,PC,TESS
238059180,PC,TESS
416542079,PC,TESS
396950329,PC,TESS
141205978,PC,TESS
383531543,PC,TESS
1001477809,FP,TESS
376688393,PC,TESS
376632626,PC,TESS
320208949,PC,TESS
310994622,PC,TESS
253044312,APC,TESS
92359850,FP,TESS
165989915,PC,TESS
165468291,PC,TESS
165431806,PC,TESS
154126149,PC,TESS
154105890,PC,TESS
153978165,PC,TESS
150388393,PC,TESS
144310492,PC,TESS
141275395,PC,TESS
139086171,PC,TESS
422655579,KP,TESS
138973825,PC,TESS
136998882,PC,TESS
101643582,APC,TESS
99330090,FP,TESS
86263325,PC,TESS
55748194,FA,TESS
48220826,PC,TESS
21549805,PC,TESS
18067025,PC,TESS
950525831,PC,TESS
271900960,FP,TESS
18017227,PC,TESS
459215281,PC,TESS
3896759,PC,TESS
458424950,PC,TESS
165464482,PC,TESS
3808740,PC,TESS
445837596,PC,TESS
154181821,PC,TESS
450337675,PC,TESS
441697509,PC,TESS
250386181,FP,TESS
366755319,PC,TESS
357373216,PC,TESS
310094771,PC,TESS
288434231,PC,TESS
233462817,APC,TESS
180672438,PC,TESS
180607846,APC,TESS
165723070,PC,TESS
165412561,APC,TESS
161003569,PC,TESS
382391899,KP,TESS
158617175,PC,TESS
158497525,PC,TESS
156648452,PC,TESS
155898758,PC,TESS
139118482,FP,TESS
81247877,PC,TESS
68074302,PC,TESS
68035558,FA,TESS
23815847,PC,TESS
23769326,PC,TESS
328350926,APC,TESS
2016376984,PC,TESS
1101909431,FP,TESS
1101855081,PC,TESS
467265105,PC,TESS
456042145,FP,TESS
435167167,FP,TESS
434171145,PC,TESS
434171113,PC,TESS
427153307,PC,TESS
422554579,PC,TESS
29960109,FP,TESS
422514153,PC,TESS
421336001,PC,TESS
408094424,APC,TESS
388393034,PC,TESS
375981105,PC,TESS
372207084,PC,TESS
371676181,PC,TESS
367425982,PC,TESS
367333043,PC,TESS
366115856,PC,TESS
9858404,APC,TESS
346081845,PC,TESS
345697569,PC,TESS
345329200,PC,TESS
343330330,PC,TESS
338065029,PC,TESS
336824844,PC,TESS
336399144,PC,TESS
336092760,PC,TESS
335489455,FP,TESS
334493051,PC,TESS
38541473,APC,TESS
334394274,PC,TESS
334385701,PC,TESS
321861405,PC,TESS
320503729,PC,TESS
316453500,PC,TESS
314375831,PC,TESS
309849817,PC,TESS
305550963,PC,TESS
279383896,PC,TESS
275421144,PC,TESS
178155732,CP,TESS
178155732,CP,TESS
178155732,CP,TESS
272785423,PC,TESS
272219353,PC,TESS
271761420,PC,TESS
271439193,PC,TESS
270435047,PC,TESS
269043098,PC,TESS
262880826,APC,TESS
256867493,PC,TESS
252071095,APC,TESS
252049912,PC,TESS
219379012,FP,TESS
237221436,PC,TESS
237077180,PC,TESS
284206913,PC,TESS
233654042,PC,TESS
156007004,PC,TESS
155947004,FP,TESS
154293917,PC,TESS
116382006,PC,TESS
468329664,PC,TESS
444523623,FP,TESS
1129033,KP,TESS
312548829,PC,TESS
312548415,PC,TESS
25773352,PC,TESS
20303110,FA,TESS
20182780,PC,TESS
604863428,FP,TESS
470911286,PC,TESS
452972453,FA,TESS
452938965,PC,TESS
444413256,PC,TESS
219388773,FP,TESS
420446142,FP,TESS
418133917,PC,TESS
403347341,PC,TESS
403340402,PC,TESS
372505528,FP,TESS
347210614,APC,TESS
347011522,PC,TESS
327004130,PC,TESS
320281287,PC,TESS
284528889,PC,TESS
35857242,KP,TESS
283015592,PC,TESS
83148519,PC,TESS
83053699,PC,TESS
399346877,PC,TESS
397924314,PC,TESS
395773226,FP,TESS
390048041,FA,TESS
389910188,PC,TESS
379629854,PC,TESS
368734712,PC,TESS
259701242,FP,TESS
352682207,PC,TESS
352682207,PC,TESS
352682207,PC,TESS
289264348,PC,TESS
280315875,PC,TESS
279265701,PC,TESS
85791385,PC,TESS
85429139,PC,TESS
461491274,PC,TESS
407313319,PC,TESS
407243316,PC,TESS
284305328,PC,TESS
120896927,CP,TESS
120896927,CP,TESS
10974783,FA,TESS
10507330,PC,TESS
1271152446,PC,TESS
470678283,PC,TESS
470169396,PC,TESS
441730540,PC,TESS
428963229,PC,TESS
427866520,PC,TESS
406634633,PC,TESS
393633044,PC,TESS
257567854,KP,TESS
390021939,PC,TESS
389968080,PC,TESS
387603144,FP,TESS
387330895,PC,TESS
375654303,PC,TESS
372392226,PC,TESS
367913453,FP,TESS
367287018,PC,TESS
366580825,PC,TESS
366120401,PC,TESS
166833457,KP,TESS
356786657,PC,TESS
345645749,PC,TESS
332393279,PC,TESS
322262448,PC,TESS
307956396,FP,TESS
298264260,PC,TESS
284760740,PC,TESS
279769094,PC,TESS
279605855,FP,TESS
259274960,PC,TESS
176984236,FP,TESS
255865833,PC,TESS
237101326,PC,TESS
236775063,FP,TESS
235684392,PC,TESS
233719215,PC,TESS
233053554,PC,TESS
232567319,PC,TESS
230388132,PC,TESS
229639351,PC,TESS
229605891,PC,TESS
153065527,PC,TESS
153065527,PC,TESS
229508727,PC,TESS
224601047,FA,TESS
219866209,PC,TESS
219499488,APC,TESS
219489550,PC,TESS
219485050,PC,TESS
193556520,PC,TESS
162577466,FP,TESS
159334269,FP,TESS
143009290,PC,TESS
349518800,APC,TESS
115270627,PC,TESS
115182469,PC,TESS
85459171,PC,TESS
648958344,PC,TESS
628103717,PC,TESS
627323667,PC,TESS
57193198,PC,TESS
57159675,PC,TESS
444724127,PC,TESS
444558604,PC,TESS
176778112,FP,TESS
428892437,PC,TESS
421973253,PC,TESS
400899926,PC,TESS
399444057,FP,TESS
346673534,PC,TESS
336840314,PC,TESS
328814605,PC,TESS
310002617,PC,TESS
302381397,PC,TESS
298752252,PC,TESS
167754523,FP,TESS
289373041,PC,TESS
289316336,FP,TESS
288242606,PC,TESS
284454822,PC,TESS
280035202,PC,TESS
274974693,PC,TESS
272782321,PC,TESS
264295655,PC,TESS
264223828,PC,TESS
264173803,PC,TESS
206466531,FP,TESS
243297296,PC,TESS
243280335,PC,TESS
237235093,FP,TESS
235902467,PC,TESS
235664497,PC,TESS
233576159,PC,TESS
233535738,APC,TESS
232632239,PC,TESS
232603560,PC,TESS
230084146,PC,TESS
100990000,PC,TESS
100990000,PC,TESS
230075120,FP,TESS
230006888,PC,TESS
229976631,FA,TESS
229786610,PC,TESS
229408913,PC,TESS
199610140,PC,TESS
198616607,PC,TESS
198189972,PC,TESS
193773468,PC,TESS
160618074,PC,TESS
7624182,FP,TESS
159438097,PC,TESS
157218656,PC,TESS
156215204,APC,TESS
153896150,PC,TESS
150761163,PC,TESS
147761049,PC,TESS
141616639,FP,TESS
141488193,PC,TESS
137420801,PC,TESS
123357034,PC,TESS
170634116,KP,TESS
71396541,FP,TESS
47937361,PC,TESS
335655755,PC,TESS
468396217,PC,TESS
420803693,FP,TESS
288471040,PC,TESS
420680343,PC,TESS
417646390,PC,TESS
257060897,CP,TESS
408729765,FP,TESS
325680697,FP,TESS
400103802,PC,TESS
400093775,PC,TESS
39573090,PC,TESS
371711170,FP,TESS
313194972,PC,TESS
279947414,PC,TESS
23124038,APC,TESS
138329479,PC,TESS
137157546,FP,TESS
103096524,PC,TESS
152476657,KP,TESS
102719996,PC,TESS
406926040,PC,TESS
1813844121,PC,TESS
470171739,PC,TESS
470156846,PC,TESS
467331291,PC,TESS
462553953,PC,TESS
461538935,PC,TESS
441797394,PC,TESS
441600335,PC,TESS
49899799,FP,TESS
441580526,PC,TESS
441572821,PC,TESS
420114036,PC,TESS
420112217,PC,TESS
420108587,PC,TESS
398371628,PC,TESS
389777651,PC,TESS
377165123,PC,TESS
372758077,PC,TESS
372747949,PC,TESS
339733013,FP,TESS
366972162,PC,TESS
362223355,PC,TESS
359388309,PC,TESS
358613376,PC,TESS
356822426,PC,TESS
952046774,PC,TESS
58533991,APC,TESS
130981260,APC,TESS
289988797,FP,TESS
297148017,PC,TESS
178284730,KP,TESS
126737992,PC,TESS
426017070,FP,TESS
31637479,PC,TESS
421951960,PC,TESS
394357918,PC,TESS
152563846,PC,TESS
300579472,PC,TESS
176780257,PC,TESS
424747720,FP,TESS
7422496,PC,TESS
279251651,FP,TESS
65416038,PC,TESS
167905035,PC,TESS
41995709,PC,TESS
382419744,PC,TESS
299176311,PC,TESS
67598139,PC,TESS
67566164,PC,TESS
